Table: Table_1

2019-2020 ,10/7/19 9:46 AM ,Student was non compliant during AIS. Began swearing, he threatened students. Was asked to leave but refused, was escorted out. ,Intervention: Time Out (minutes) ,
2019-2020 ,11/6/19 8:52 AM ,X wanted to sit on counter. He was asked to get down and work. He got mad and then threw books on the ground and eloped. He swore and called staff names. Escorted to timeout. ,Intervention: Time Out (minutes) ,
2019-2020 ,11/7/19 1:30 PM ,Had work to make up. Kicking staff and students, throwing things. Put in hold. Support called taken to timeout. ,Intervention: Time Out (minutes) ,
2019-2020 ,11/25/19 9:07 AM ,Student eloped from class then began to destroy property and attack staff ,Intervention: Time Out (minutes) ,
2019-2020 ,12/11/19 8:30 AM ,Sat in bus drivers seat. Ran off bus. Ran to cafeteria. Began hitting staff with backpack. ,Intervention: Time Out (minutes) ,
2019-2020 ,1/22/20 11:00 AM ,Stabbing things in the class, was told to show a calm body. Began chasing the class and running around. Support called, escorted to timeout. ,Intervention: Time Out (minutes) ,
2019-2020 ,1/23/2012:00 PM ,Throwing things at other students. Walked to hall and sat. Harassing other students, refused to go to calming room. Became aggressive escorted to timeout., ,Intervention: Time Out (minutes) ,
2019-2020 ,2/13/20 11:40 AM ,Unhappy with lunch choice laying on tables elopement physical aggression ,Intervention: Time Out (minutes) ,
2019-2020 ,2/26/20 8:33 AM ,Bryce whipped headphones towards other students and kicked staff, he then began to chase students and throw objects ,Intervention: Time Out (minutes) ,
2019-2020 ,3/10/20 10:51 AM ,Threw sand across room and at another student. Ran from room and threw thru the building was escorted to TO by support ,Intervention: Time Out (minutes) ,
2019-2020 ,7/24/19 11:12 AM ,Student became verbally aggressive and eloped from class. Upon returning to class student crawled under desk and began shoving chairs and swearing. Student was escorted to time out. ,Intervention: Time Out (minutes) ,
2019-2020 ,10/1/19 12:30 PM ,Disruptive in class. Support called, escorted to timeout. ,Intervention: Time Out (minutes) ,





